id,name,description,price,image,category,requiresPrescription,stock,salt,manufacturer,mrp,discount,isOTC
"prod_606","Dolo 200mg Batch 606","Dolo 200mg Batch 606 contains Vildagliptin. Premium quality medicine.",249,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Vildagliptin","Swastik Pharma Labs",298,8,false
"prod_607","Dynapar 10mg Batch 607","Dynapar 10mg Batch 607 contains Glimepiride. Premium quality medicine.",594,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Glimepiride","Swastik Pharma Labs",712,5,true
"prod_608","Pantocid 40mg Batch 608","Pantocid 40mg Batch 608 contains Cefixime. Premium quality medicine.",634,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Cefixime","Swastik Pharma Labs",760,20,false
"prod_609","Acenac 650mg Batch 609","Acenac 650mg Batch 609 contains Paracetamol. Premium quality medicine.",614,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Paracetamol","Swastik Pharma Labs",736,7,true
"prod_610","Crocin 200mg Batch 610","Crocin 200mg Batch 610 contains Teneligliptin. Premium quality medicine.",555,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Teneligliptin","Swastik Pharma Labs",666,1,false
"prod_611","Zyrtec 200mg Batch 611","Zyrtec 200mg Batch 611 contains Amoxicillin. Premium quality medicine.",116,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Amoxicillin","Swastik Pharma Labs",139,13,false
"prod_612","Voveran 10mg Batch 612","Voveran 10mg Batch 612 contains Metformin. Premium quality medicine.",287,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Metformin","Swastik Pharma Labs",344,4,true
"prod_613","Dynapar 20mg Batch 613","Dynapar 20mg Batch 613 contains Aceclofenac. Premium quality medicine.",374,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Aceclofenac","Swastik Pharma Labs",448,10,true
"prod_614","Calpol 100mg Batch 614","Calpol 100mg Batch 614 contains Aceclofenac. Premium quality medicine.",454,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Aceclofenac","Swastik Pharma Labs",544,15,false
"prod_615","Dynapar 200mg Batch 615","Dynapar 200mg Batch 615 contains Diclofenac. Premium quality medicine.",667,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Diclofenac","Swastik Pharma Labs",800,10,false
"prod_616","Calpol 200mg Batch 616","Calpol 200mg Batch 616 contains Aceclofenac. Premium quality medicine.",129,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Aceclofenac","Swastik Pharma Labs",154,18,true
"prod_617","Zyrtec 20mg Batch 617","Zyrtec 20mg Batch 617 contains Metformin. Premium quality medicine.",331,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Metformin","Swastik Pharma Labs",397,6,false
"prod_618","Pantocid 10mg Batch 618","Pantocid 10mg Batch 618 contains Sitagliptin. Premium quality medicine.",72,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Sitagliptin","Swastik Pharma Labs",86,15,false
"prod_619","Cetzine 200mg Batch 619","Cetzine 200mg Batch 619 contains Cefixime. Premium quality medicine.",432,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Cefixime","Swastik Pharma Labs",518,2,false
"prod_620","Pantocid 40mg Batch 620","Pantocid 40mg Batch 620 contains Diclofenac. Premium quality medicine.",159,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Diclofenac","Swastik Pharma Labs",190,23,true
"prod_621","Crocin 650mg Batch 621","Crocin 650mg Batch 621 contains Azithromycin. Premium quality medicine.",741,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Azithromycin","Swastik Pharma Labs",889,23,false
"prod_622","Acenac 200mg Batch 622","Acenac 200mg Batch 622 contains Metformin. Premium quality medicine.",448,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Metformin","Swastik Pharma Labs",537,4,true
"prod_623","Zerodol 100mg Batch 623","Zerodol 100mg Batch 623 contains Amoxicillin. Premium quality medicine.",277,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Amoxicillin","Swastik Pharma Labs",332,16,true
"prod_624","Dynapar 400mg Batch 624","Dynapar 400mg Batch 624 contains Paracetamol. Premium quality medicine.",279,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Paracetamol","Swastik Pharma Labs",334,16,true
"prod_625","Brufen 10mg Batch 625","Brufen 10mg Batch 625 contains Azithromycin. Premium quality medicine.",150,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Azithromycin","Swastik Pharma Labs",180,18,false
"prod_626","Zyrtec 250mg Batch 626","Zyrtec 250mg Batch 626 contains Ibuprofen. Premium quality medicine.",44,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Ibuprofen","Swastik Pharma Labs",52,6,false
"prod_627","Okacet 100mg Batch 627","Okacet 100mg Batch 627 contains Diclofenac. Premium quality medicine.",164,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Diclofenac","Swastik Pharma Labs",196,0,false
"prod_628","Pantocid 20mg Batch 628","Pantocid 20mg Batch 628 contains Dapagliflozin. Premium quality medicine.",60,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Dapagliflozin","Swastik Pharma Labs",72,16,false
"prod_629","Okacet 250mg Batch 629","Okacet 250mg Batch 629 contains Cefixime. Premium quality medicine.",736,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Cefixime","Swastik Pharma Labs",883,9,true
"prod_630","Zerodol 400mg Batch 630","Zerodol 400mg Batch 630 contains Glimepiride. Premium quality medicine.",519,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Glimepiride","Swastik Pharma Labs",622,20,true
"prod_631","Zyrtec 200mg Batch 631","Zyrtec 200mg Batch 631 contains Teneligliptin. Premium quality medicine.",235,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Teneligliptin","Swastik Pharma Labs",282,5,true
"prod_632","Zyrtec 500mg Batch 632","Zyrtec 500mg Batch 632 contains Ibuprofen. Premium quality medicine.",41,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Ibuprofen","Swastik Pharma Labs",49,12,true
"prod_633","Pan 20mg Batch 633","Pan 20mg Batch 633 contains Glimepiride. Premium quality medicine.",575,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Glimepiride","Swastik Pharma Labs",690,24,false
"prod_634","Acenac 400mg Batch 634","Acenac 400mg Batch 634 contains Ibuprofen. Premium quality medicine.",217,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Ibuprofen","Swastik Pharma Labs",260,14,true
"prod_635","Cetzine 20mg Batch 635","Cetzine 20mg Batch 635 contains Vildagliptin. Premium quality medicine.",592,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Vildagliptin","Swastik Pharma Labs",710,14,true
"prod_636","Dolo 10mg Batch 636","Dolo 10mg Batch 636 contains Paracetamol. Premium quality medicine.",442,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Paracetamol","Swastik Pharma Labs",530,21,true
"prod_637","Crocin 10mg Batch 637","Crocin 10mg Batch 637 contains Cefixime. Premium quality medicine.",495,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Cefixime","Swastik Pharma Labs",594,3,false
"prod_638","Zerodol 200mg Batch 638","Zerodol 200mg Batch 638 contains Azithromycin. Premium quality medicine.",148,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Azithromycin","Swastik Pharma Labs",177,4,true
"prod_639","Okacet 10mg Batch 639","Okacet 10mg Batch 639 contains Aceclofenac. Premium quality medicine.",182,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Aceclofenac","Swastik Pharma Labs",218,12,false
"prod_640","Cetzine 10mg Batch 640","Cetzine 10mg Batch 640 contains Paracetamol. Premium quality medicine.",89,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Paracetamol","Swastik Pharma Labs",106,5,false
"prod_641","Acenac 250mg Batch 641","Acenac 250mg Batch 641 contains Metformin. Premium quality medicine.",616,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Metformin","Swastik Pharma Labs",739,16,true
"prod_642","Calpol 400mg Batch 642","Calpol 400mg Batch 642 contains Pantoprazole. Premium quality medicine.",484,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Pantoprazole","Swastik Pharma Labs",580,0,true
"prod_643","Combiflam 40mg Batch 643","Combiflam 40mg Batch 643 contains Paracetamol. Premium quality medicine.",75,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Paracetamol","Swastik Pharma Labs",90,0,true
"prod_644","Pan 20mg Batch 644","Pan 20mg Batch 644 contains Metformin. Premium quality medicine.",509,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Metformin","Swastik Pharma Labs",610,16,true
"prod_645","Zyrtec 500mg Batch 645","Zyrtec 500mg Batch 645 contains Diclofenac. Premium quality medicine.",699,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Diclofenac","Swastik Pharma Labs",838,8,true
"prod_646","Pantocid 100mg Batch 646","Pantocid 100mg Batch 646 contains Paracetamol. Premium quality medicine.",361,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Paracetamol","Swastik Pharma Labs",433,24,true
"prod_647","Okacet 40mg Batch 647","Okacet 40mg Batch 647 contains Glimepiride. Premium quality medicine.",368,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Glimepiride","Swastik Pharma Labs",441,23,false
"prod_648","Zerodol 250mg Batch 648","Zerodol 250mg Batch 648 contains Diclofenac. Premium quality medicine.",323,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Diclofenac","Swastik Pharma Labs",387,11,true
"prod_649","Zerodol 100mg Batch 649","Zerodol 100mg Batch 649 contains Vildagliptin. Premium quality medicine.",300,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Vildagliptin","Swastik Pharma Labs",360,5,true
"prod_650","Brufen 200mg Batch 650","Brufen 200mg Batch 650 contains Vildagliptin. Premium quality medicine.",681,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Vildagliptin","Swastik Pharma Labs",817,21,true
"prod_651","Calpol 500mg Batch 651","Calpol 500mg Batch 651 contains Glimepiride. Premium quality medicine.",79,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Glimepiride","Swastik Pharma Labs",94,15,true
"prod_652","Combiflam 500mg Batch 652","Combiflam 500mg Batch 652 contains Aceclofenac. Premium quality medicine.",638,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Aceclofenac","Swastik Pharma Labs",765,7,true
"prod_653","Okacet 250mg Batch 653","Okacet 250mg Batch 653 contains Glimepiride. Premium quality medicine.",493,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Glimepiride","Swastik Pharma Labs",591,23,true
"prod_654","Crocin 10mg Batch 654","Crocin 10mg Batch 654 contains Vildagliptin. Premium quality medicine.",319,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Vildagliptin","Swastik Pharma Labs",382,10,true
"prod_655","Calpol 40mg Batch 655","Calpol 40mg Batch 655 contains Cetirizine. Premium quality medicine.",598,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Cetirizine","Swastik Pharma Labs",717,1,true
"prod_656","Voveran 650mg Batch 656","Voveran 650mg Batch 656 contains Vildagliptin. Premium quality medicine.",573,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Vildagliptin","Swastik Pharma Labs",687,16,true
"prod_657","Zyrtec 10mg Batch 657","Zyrtec 10mg Batch 657 contains Vildagliptin. Premium quality medicine.",137,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Vildagliptin","Swastik Pharma Labs",164,11,true
"prod_658","Combiflam 40mg Batch 658","Combiflam 40mg Batch 658 contains Ibuprofen. Premium quality medicine.",207,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Ibuprofen","Swastik Pharma Labs",248,11,true
"prod_659","Voveran 500mg Batch 659","Voveran 500mg Batch 659 contains Cefixime. Premium quality medicine.",24,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Cefixime","Swastik Pharma Labs",28,6,true
"prod_660","Voveran 250mg Batch 660","Voveran 250mg Batch 660 contains Ibuprofen. Premium quality medicine.",76,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Ibuprofen","Swastik Pharma Labs",91,1,true
"prod_661","Zerodol 500mg Batch 661","Zerodol 500mg Batch 661 contains Dapagliflozin. Premium quality medicine.",415,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Dapagliflozin","Swastik Pharma Labs",498,12,true
"prod_662","Dolo 40mg Batch 662","Dolo 40mg Batch 662 contains Metformin. Premium quality medicine.",704,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Metformin","Swastik Pharma Labs",844,14,true
"prod_663","Hifenac 200mg Batch 663","Hifenac 200mg Batch 663 contains Aceclofenac. Premium quality medicine.",22,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Aceclofenac","Swastik Pharma Labs",26,9,false
"prod_664","Brufen 20mg Batch 664","Brufen 20mg Batch 664 contains Teneligliptin. Premium quality medicine.",174,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Teneligliptin","Swastik Pharma Labs",208,14,true
"prod_665","Combiflam 500mg Batch 665","Combiflam 500mg Batch 665 contains Dapagliflozin. Premium quality medicine.",48,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Dapagliflozin","Swastik Pharma Labs",57,7,true
"prod_666","Brufen 40mg Batch 666","Brufen 40mg Batch 666 contains Sitagliptin. Premium quality medicine.",293,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Sitagliptin","Swastik Pharma Labs",351,15,true
"prod_667","Brufen 100mg Batch 667","Brufen 100mg Batch 667 contains Metformin. Premium quality medicine.",266,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Metformin","Swastik Pharma Labs",319,17,true
"prod_668","Acenac 20mg Batch 668","Acenac 20mg Batch 668 contains Diclofenac. Premium quality medicine.",650,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Diclofenac","Swastik Pharma Labs",780,19,true
"prod_669","Pantocid 250mg Batch 669","Pantocid 250mg Batch 669 contains Diclofenac. Premium quality medicine.",131,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Diclofenac","Swastik Pharma Labs",157,0,true
"prod_670","Pan 40mg Batch 670","Pan 40mg Batch 670 contains Ibuprofen. Premium quality medicine.",351,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Ibuprofen","Swastik Pharma Labs",421,8,true
